,ano,Bandeira,Funcao,Emitidos,Ativos,Transacoes,vl_Transacoes,trimestre
1975,2019,MasterCard,Débito,426595,99472,2767129,221206603.69,3
1976,2015,MasterCard,Crédito,5320925,3467833,101707486,14346348003.58,3
1977,2022,MasterCard,Crédito,19534965,15468344,529372271,71502336231.23,4
1978,2021,Bandeira própria,Débito,1179294,497885,5400672,392720737.77,4
1979,2015,MasterCard,Crédito,541756,404224,20703286,4038341831.67,2
1980,2020,VISA,Pré-Pago,11850969,5702866,52573329,3024396362.18,4
1981,2019,MasterCard,Crédito,1913203,1325190,19421283,4624272061.52,4
1982,2018,MasterCard,Pré-Pago,7305,3621,121156,5188669.6,1
1983,2019,MasterCard,Crédito,25217841,17422492,448544749,39382108448.68,3
1984,2012,Elo,Débito,2537550,278613,1448798,66164567.53,1
1985,2023,MasterCard,Débito,983393,626048,16490104,1227711012.89,1
1986,2023,Elo,Pré-Pago,5101,0,1201,79469.8,3
1987,2023,VISA,Pré-Pago,39209740,12499846,131500545,6029742789.94,3
1988,2022,MasterCard,Crédito,151843,87780,3005901,1299188669.76,1
1989,2019,MasterCard,Débito,249989,134428,2478082,266797267.3,2
1990,2021,MasterCard,Crédito,69866803,30837294,510842249,58926746220.65,4
1991,2021,VISA,Crédito,541293,279447,4415556,1972336346.48,4
1992,2016,VISA,Crédito,27694675,14646027,159067313,13453984403.75,2
1993,2021,Elo,Pré-Pago,11417298,3589849,24321576,1115234180.69,2
1994,2022,VISA,Crédito,4188275,3153361,174980185,35476402324.08,3
1995,2019,Outras,Crédito,975922,239338,243656,46104014.87,2
1996,2020,Bandeira própria,Crédito,17203443,6681053,15075928,2592708001.17,4
1997,2020,MasterCard,Débito,7359256,2284825,47742077,2410202180.18,3
1998,2020,Outras,Crédito,7766,6710,57043,10090034.07,4
1999,2020,American Express,Crédito,515643,317685,6843436,1063460608.5,2
2000,2020,Elo,Débito,1164,303,4696,278999.02,4
2001,2012,Outras,Crédito,2224288,230685,592827,88271942.67,1
2002,2020,MasterCard,Crédito,16415715,6021587,59231643,5890607506.43,2
2003,2022,Outras,Débito,3377529,1789924,42909993,4062579835.49,3
2004,2012,MasterCard,Crédito,6828543,3553299,35092728,3382776922.87,4
2005,2013,MasterCard,Débito,869645,373008,6230733,432821876.62,1
2006,2017,VISA,Débito,5753890,2956835,60812820,3980882069.71,1
2007,2019,MasterCard,Débito,2506005,717360,19303838,1135868325.67,2
2008,2021,Elo,Crédito,3502085,1400675,26311831,3588335126.03,4
2009,2022,VISA,Débito,655811,353701,11014610,1135035906.23,2
2010,2023,MasterCard,Pré-Pago,1957055,1285594,5171654,68941767.84,3
2011,2017,MasterCard,Crédito,983369,771386,49748354,9648105300.53,3
2012,2013,Outras,Crédito,640414,68724,211544,32638752.05,2
2013,2014,Outras,Crédito,1076384,294597,2979709,402260571.02,4
2014,2023,Elo,Crédito,4425892,2531235,51379719,8823510783.47,3
2015,2015,VISA,Crédito,3066107,603466,6021499,668249995.92,1
2016,2013,Hipercard,Crédito,7549288,4752783,52216517,6049919294.01,3
2017,2014,Elo,Débito,4868344,1464087,13469349,732566477.94,3
2018,2020,Elo,Crédito,17491,13806,274728,74408317.37,4
2019,2017,MasterCard,Débito,106502785,38624048,899740356,54569156068.3,4
2020,2017,MasterCard,Crédito,756794,598452,36904295,7091683140.52,1
2021,2013,American Express,Crédito,33,22,1443,90766.13,4
2022,2019,Hipercard,Crédito,3970206,3018390,58469858,7924365549.87,3
2023,2021,VISA,Crédito,25043220,13793432,246548270,25343874698.88,1
2024,2022,MasterCard,Crédito,19576283,6447438,76128265,8251843334.85,1
2025,2022,VISA,Crédito,24429390,16056113,303484900,34940051730.64,1
2026,2022,VISA,Débito,1311917,504910,18196511,2414773552.0,1
2027,2021,VISA,Pré-Pago,11879359,3358185,69564525,3364006793.63,4
2028,2018,VISA,Débito,384337,211579,6152193,636092874.56,4
2029,2014,VISA,Crédito,502540,243894,3636256,1430947040.44,2
2030,2020,Bandeira própria,Débito,1033417,384728,5182151,410556025.69,4
2031,2016,MasterCard,Crédito,9348447,3656517,42851262,3958362070.41,2
2032,2011,Bandeira própria,Débito,1312807,299486,1510167,87885344.85,2
2033,2022,Bandeira própria,Crédito,19068626,4794980,14381286,2075414344.34,1
2034,2022,MasterCard,Crédito,20853542,6717116,82279361,9147159395.12,3
2035,2023,MasterCard,Débito,218,90,87851,8645588.56,2
2036,2021,Elo,Pré-Pago,13304763,3693129,26294511,1196775678.62,3
2037,2018,VISA,Pré-Pago,1306907,153053,274400,466940934.0,2
2038,2016,Elo,Crédito,239608,139996,1308495,91089537.0,2
2039,2021,MasterCard,Crédito,59110420,29740184,573455208,53393312461.81,2
2040,2017,VISA,Débito,1002943,516136,10761248,1320337996.62,2
2041,2023,Bandeira própria,Crédito,6508980,1425023,6973529,1003512149.5,2
2042,2023,VISA,Débito,739765,404801,12940268,1269264800.22,1
2043,2020,MasterCard,Pré-Pago,2125826,1102363,16299478,965287758.61,4
2044,2019,VISA,Pré-Pago,4085051,3023122,2321005,267799558.38,1
2045,2016,VISA,Débito,1724413,1076578,29264120,2354150556.06,2
2046,2020,Elo,Crédito,25694,22824,881269,167746126.71,3
2047,2022,Elo,Crédito,12807,12316,253449,86600880.52,4
2048,2013,VISA,Débito,1508532,927504,22277894,1690205420.81,3
2049,2012,MasterCard,Débito,451210,124636,1491836,175337955.74,2
2050,2018,VISA,Débito,362831,199795,5244440,523250052.97,3
2051,2020,MasterCard,Crédito,2123665,1691910,114099957,23705715816.47,4
2052,2019,MasterCard,Débito,4524,1049,34493,2460915.97,3
2053,2019,Outras,Débito,3448066,1806060,41480985,3343563721.84,3
2054,2023,Bandeira própria,Pré-Pago,726488,726487,964044915,2140984691.18,3
2055,2019,VISA,Débito,6515019,3243944,76123651,4640577970.24,2
2056,2020,MasterCard,Débito,121148897,41430514,1265702370,88760049515.38,4
2057,2023,Hipercard,Crédito,7,1,1,1.0,3
2058,2023,Hipercard,Crédito,401,16,82,8175.05,3
2059,2016,VISA,Pré-Pago,126221,5201,0,0.0,3
2060,2017,MasterCard,Crédito,1109903,771810,8892190,2016834530.37,2
2061,2020,Bandeira própria,Débito,1038070,412810,4319667,335271880.31,3
2062,2020,VISA,Crédito,23060829,10895197,138163644,12231957871.62,2
2063,2015,MasterCard,Crédito,10386985,6769404,129174980,15497327745.39,3
2064,2020,American Express,Crédito,78156,57057,746684,353168931.46,4
2065,2020,American Express,Crédito,611362,342225,6848961,1163166556.66,3
2066,2021,MasterCard,Pré-Pago,337499,145308,4225209,264291478.46,2
2067,2018,MasterCard,Pré-Pago,7335,3676,152928,5766401.52,2
2068,2016,MasterCard,Crédito,9288748,3735063,40808442,3924781953.89,1
2069,2023,MasterCard,Débito,889659,451976,15914797,1192579847.92,4
2070,2017,MasterCard,Pré-Pago,135807,5043,0,0.0,4
2071,2021,VISA,Débito,1442588,528620,17831379,2392618288.64,1
2072,2016,American Express,Crédito,61144,21676,809264,215925919.49,4
2073,2023,Outras,Crédito,87830,73993,32764,17935912.35,4
2074,2020,MasterCard,Crédito,2204504,1432665,18013246,4827250692.94,3
2075,2014,VISA,Débito,1506647,631669,11963938,1515523994.84,4
2076,2014,Elo,Débito,18236932,5324405,40213662,2411045749.21,1
2077,2021,VISA,Pré-Pago,178442,1216,0,0.0,4
2078,2016,VISA,Pré-Pago,131268,5620,0,0.0,4
2079,2015,MasterCard,Crédito,10415166,6920280,139859755,17437808374.7,4
2080,2021,Elo,Crédito,1002791,731455,11494506,1260831398.56,1
2081,2017,VISA,Crédito,5972698,4494679,132713598,15857986949.97,3
2082,2013,VISA,Crédito,3029062,698975,6247764,666163759.84,4
2083,2019,Elo,Débito,587805,261712,5850716,693074629.01,3
2084,2023,MasterCard,Crédito,29787121,4844853,76769182,8604708347.72,3
2085,2022,American Express,Crédito,3183,2889,100566,25827733.01,2
2086,2020,Elo,Crédito,5357399,3076204,69458398,6000480695.23,1
2087,2020,MasterCard,Débito,118778112,40591607,856912341,55224872811.95,2
2088,2014,Elo,Crédito,916834,67344,345127,23279317.76,2
2089,2023,MasterCard,Crédito,19345512,14167781,492625783,63202598579.13,2
2090,2023,MasterCard,Pré-Pago,2118288,135686,848492,5812353.01,4
2091,2014,American Express,Crédito,33,15,967,76439.44,2
2092,2015,VISA,Crédito,656234,493096,31326170,5228880516.86,2
2093,2021,MasterCard,Débito,83173327,36861708,1209931837,78960524424.51,3
2094,2011,VISA,Débito,1016219,416008,5235674,542757628.08,2
2095,2017,Elo,Pré-Pago,572357,149224,1650248,71498972.62,1
2096,2023,VISA,Crédito,5630025,4099226,213418082,42440926245.65,1
2097,2017,VISA,Débito,1674488,1127785,37825996,3177086104.08,4
2098,2011,MasterCard,Crédito,56521,24115,644771,224300555.55,2
2099,2023,VISA,Crédito,9002430,3307719,46867504,4856523260.31,2
2100,2018,Elo,Débito,10197508,4552124,79679907,4782388461.35,2
2101,2014,American Express,Crédito,610835,374878,12988457,2063322118.17,4
2102,2020,Outras,Crédito,292574,179161,93810,23481105.08,2
2103,2018,VISA,Crédito,4144264,432568,6410553,777067274.7,1
2104,2013,Cheque Eletrônico,Débito,77374,77374,16018,18471.18,2
2105,2021,VISA,Crédito,16036633,9970245,223165253,27513265702.6,2
2106,2019,VISA,Pré-Pago,5055369,551081,1459675,79265118.34,3
2107,2015,Cheque Eletrônico,Débito,439763,240940,1698,854009.31,4
2108,2019,MasterCard,Pré-Pago,1,1,1,1.0,3
2109,2018,MasterCard,Débito,4736,87,123093,6655481.51,3
2110,2017,VISA,Crédito,4748301,3532204,159160182,19842231726.3,3
2111,2012,Elo,Crédito,537558,141010,902537,49197837.7,1
2112,2022,MasterCard,Débito,90845464,48438225,1129636564,74747327980.8,3
2113,2023,Elo,Débito,98280,81281,889020,46126577.67,2
2114,2022,Elo,Crédito,3057908,1977552,61626365,6997766555.02,2
2115,2019,American Express,Crédito,860259,618335,12814049,1780401714.33,3
2116,2014,Elo,Débito,21865,1154,9376,1267504.96,3
2117,2017,Bandeira própria,Débito,1687113,473246,3546485,215795475.92,2
2118,2012,Cheque Eletrônico,Débito,2551594,767025,35732,5098361.88,2
2119,2016,Outras,Crédito,936521,224442,104913,75980464.53,1
2120,2020,MasterCard,Débito,8385884,2810093,67505983,3412809921.4,4
2121,2019,Elo,Crédito,4577035,2276542,34193335,2993757881.25,2
2122,2020,VISA,Débito,541925,286097,7894298,933263827.8,4
2123,2021,MasterCard,Pré-Pago,25120082,14507374,438327831,16297156407.39,3
2124,2011,Diners Club,Crédito,415479,296919,4646369,796509611.1,4
2125,2014,MasterCard,Débito,228137,114931,1428882,140228451.33,3
2126,2011,Elo,Débito,6,3,5,67.16,1
2127,2018,MasterCard,Débito,824706,489362,11526410,894217896.68,2
2128,2016,VISA,Débito,6734933,3297249,59146380,3776043489.25,3
2129,2015,Elo,Débito,21341,1238,10459,1448049.19,1
2130,2012,VISA,Crédito,3028511,982144,7263900,756826187.2,4
2131,2019,VISA,Crédito,539164,290955,4372389,1144375826.88,1
2132,2016,Elo,Débito,195658,19963,296720,41283828.67,1
2133,2019,Bandeira própria,Pré-Pago,425581,425580,27453974,2294082156.2,3
2134,2018,Hipercard,Crédito,4751727,3413821,57428856,7464219345.92,2
2135,2022,Elo,Crédito,23637,11328,68190,112845441.47,2
2136,2011,Elo,Crédito,129,52,56,3479.31,1
2137,2013,VISA,Crédito,525925,235226,3349820,1138836719.39,1
2138,2016,MasterCard,Crédito,52476,28976,1135339,424678865.24,3
2139,2015,VISA,Crédito,19671596,10546825,172808194,15699186969.28,3
2140,2023,VISA,Débito,802463,445542,14857456,1395511579.29,3
2141,2022,Elo,Débito,969653,365152,8348407,1225141632.71,2
2142,2014,Hipercard,Crédito,7855483,4967751,58892095,7639037956.52,4
2143,2012,Hipercard,Crédito,8264229,5092622,45776533,4897054144.6,1
2144,2023,American Express,Crédito,364,334,14855,18907404.27,4
2145,2017,MasterCard,Débito,877461,508567,11857064,927497888.83,3
2146,2020,MasterCard,Crédito,32696743,23181189,491508953,46954788213.56,3
2147,2011,Elo,Débito,71499,4281,15499,420997.68,2
2148,2017,VISA,Crédito,4128663,474381,6498680,776940691.21,1
2149,2020,American Express,Crédito,1435,1435,1435,288740.62,3
2150,2017,Diners Club,Crédito,164,93,885,196654.49,1
2151,2015,VISA,Crédito,8835106,5445439,121191889,15458113325.49,1
2152,2015,American Express,Crédito,16,0,481,25224.33,3
2153,2023,Elo,Crédito,6628801,2672051,52734134,6087248137.06,4
2154,2019,VISA,Pré-Pago,552215,159076,1975648,148436758.2,4
2155,2016,Hipercard,Crédito,6119823,4265895,58233759,7660308037.4,4
2156,2012,Diners Club,Crédito,373116,271500,4088871,743795964.99,4
2157,2017,American Express,Crédito,16,0,162,6508.61,2
2158,2013,Cheque Eletrônico,Débito,76321,76321,16517,2387678.87,1
2159,2018,VISA,Crédito,4602482,3405927,168321930,20931797003.36,3
2160,2019,VISA,Débito,7831261,3653608,90022170,5489290513.15,3
2161,2019,MasterCard,Crédito,23738023,15484893,312886016,30150334856.43,4
2162,2014,Elo,Débito,4861776,1485249,15660539,912022333.16,4
2163,2017,Elo,Crédito,1550660,561425,6289176,699100416.34,4
2164,2021,VISA,Crédito,579321,253754,3064813,1103137332.48,2
2165,2018,Bandeira própria,Crédito,640763,202078,2123693,198198964.39,2
2166,2018,MasterCard,Crédito,13104754,4897980,60328083,5507943766.49,3
2167,2018,American Express,Crédito,517412,414003,7162788,1382725610.57,1
2168,2012,American Express,Crédito,184198,87120,2154903,1248146175.33,2
2169,2015,VISA,Crédito,666335,498898,32222083,5361161562.63,3
2170,2020,VISA,Pré-Pago,1996966,299751,1484849,804388439.0,2
2171,2018,MasterCard,Pré-Pago,50181,47936,60673,13336784.45,2
2172,2014,Elo,Crédito,713653,216695,1273249,87493235.71,4
2173,2014,VISA,Débito,131559005,36769721,521067134,31960826192.25,1
2174,2014,MasterCard,Crédito,67750,34853,1051590,430747001.98,3
2175,2014,VISA,Débito,1496982,825207,17488357,1276805352.97,2
2176,2019,American Express,Crédito,130672,117605,2337022,1303821606.16,1
2177,2013,MasterCard,Crédito,9077770,5465516,98800132,12237085359.01,3
2178,2013,MasterCard,Crédito,38088450,15212946,157104179,14277024797.88,3
2179,2022,VISA,Crédito,24106850,12050868,229906396,21860867156.75,3
2180,2021,Elo,Crédito,23769,12051,57961,119311949.9,4
2181,2020,Hipercard,Crédito,3803975,2843575,52876993,7362593020.25,1
2182,2012,American Express,Crédito,247103,28107,503838,86721855.64,2
2183,2017,VISA,Débito,309808,180107,4478326,453038709.78,2
2184,2023,MasterCard,Pré-Pago,7178040,3367377,101269374,4687041864.67,3
2185,2014,Bandeira própria,Débito,1442731,379920,2774808,179315844.84,4
2186,2017,MasterCard,Débito,199107,115664,1927005,188444459.96,3
2187,2011,MasterCard,Débito,82452300,27570482,292104639,15382057142.71,1
2188,2022,MasterCard,Débito,847079,547347,15338763,1211522227.2,2
2189,2013,MasterCard,Crédito,4073743,2409171,66922837,9225607720.91,3
2190,2016,Elo,Débito,31197920,4670030,90185589,4648930051.71,2
2191,2022,MasterCard,Débito,1613000,458800,12280183,879150042.03,1
2192,2012,American Express,Crédito,183171,22179,377651,64727111.6,1
2193,2017,VISA,Débito,983466,491280,11259637,1439023933.78,4
2194,2017,VISA,Crédito,14684794,10776538,178031100,16095740129.74,1
2195,2017,Elo,Débito,272463,142506,2121137,259308978.28,2
2196,2011,Outras,Crédito,402800,159985,45804,18884797.98,2
2197,2023,American Express,Crédito,64609,46352,1199562,1053343512.22,4
2198,2013,MasterCard,Débito,116269142,34754508,507178574,28775248950.16,3
2199,2011,American Express,Crédito,178794,80731,2095290,1091489642.53,3
2200,2020,MasterCard,Pré-Pago,578938,174927,1781666,115164638.12,2
2201,2012,American Express,Crédito,693510,432685,9741817,1465456563.13,2
2202,2012,VISA,Crédito,18047100,9418060,137824006,12274298873.0,2
2203,2013,MasterCard,Crédito,4181814,2499624,71494402,10332497802.6,4
2204,2022,Elo,Crédito,9532664,4050859,76198717,10251541527.35,4
2205,2014,VISA,Crédito,7622234,5291032,124481984,16159707493.51,4
2206,2019,Elo,Crédito,392748,166298,3536609,709219849.77,2
2207,2014,Elo,Débito,22215,1004,8309,1107180.3,2
2208,2019,VISA,Crédito,1499577,779276,20912216,4799880483.34,4
2209,2014,Elo,Débito,23955819,7502489,58481165,3489405337.71,3
2210,2016,Elo,Crédito,5362369,2311881,28840255,2166857467.35,4
2211,2011,Outras,Débito,2644932,1018999,21647273,1216156405.0,1
2212,2013,American Express,Crédito,2018448,1226688,19875974,1869730666.6,1
2213,2014,Hipercard,Crédito,7767499,4621899,53388405,6446575748.27,3
2214,2012,VISA,Crédito,17635766,8894735,149391797,13842246021.32,4
2215,2021,Elo,Débito,55310,46396,235426,14015034.17,3
2216,2023,Outras,Crédito,101014,83496,40773,14185080.48,1
2217,2018,VISA,Débito,5241925,2746348,71165950,4643132774.61,4
2218,2022,MasterCard,Débito,34934549,20812157,327956030,11281211459.6,4
2219,2022,VISA,Crédito,2224933,1402803,35327414,10725087481.73,2
2220,2019,Elo,Crédito,14,9,82,8889.09,1
2221,2017,MasterCard,Pré-Pago,7066,3442,129544,5080888.48,3
2222,2018,MasterCard,Débito,8616,1125,17862,2163067.0,1
2223,2017,MasterCard,Crédito,32792048,13426666,160760419,15811065960.09,1
2224,2020,Elo,Crédito,24501,13951,28837,112785975.87,2
2225,2016,MasterCard,Crédito,860039,492791,7566203,1775212836.9,3
2226,2020,VISA,Crédito,593016,319291,4333004,1171931210.51,1
2227,2016,American Express,Crédito,65108,22721,817339,207145869.98,3
2228,2014,Cheque Eletrônico,Débito,599280,449730,3060,1571974.93,2
2229,2014,Elo,Crédito,816754,245566,2284385,91704207.52,3
2230,2023,VISA,Crédito,9611676,3957395,53512966,5814392370.36,3
2231,2017,Diners Club,Crédito,199687,186800,3575796,576519681.96,1
2232,2013,American Express,Crédito,1930227,1178290,20051747,1883053906.15,2
2233,2021,Elo,Crédito,41389,12855,1460795,281838595.45,3
2234,2017,MasterCard,Débito,106625229,38601319,820395630,47978765749.03,3
2235,2013,MasterCard,Crédito,36740184,14682485,143927143,12680241326.78,2
2236,2013,VISA,Débito,141094915,37799619,493114280,28942601448.05,1
2237,2019,VISA,Crédito,32975226,12002913,178165557,15338201361.22,4
2238,2017,Outras,Crédito,1191875,364309,2576244,352229573.85,4
2239,2022,MasterCard,Débito,470350,346920,11048414,874016601.12,4
2240,2020,Elo,Crédito,462185,208126,4180219,980110414.47,3
2241,2016,MasterCard,Crédito,840536,523077,8029878,1901092272.28,4
2242,2011,MasterCard,Crédito,211171,134726,5298477,926765045.54,2
2243,2023,Bandeira própria,Pré-Pago,721858,721857,849792878,1359318357.19,2
2244,2013,MasterCard,Crédito,11781663,6609544,99135173,9618162189.46,1
2245,2020,VISA,Crédito,22890962,10692798,167069284,14243015719.41,1
2246,2021,American Express,Crédito,21590,16256,472011,260144763.84,3
2247,2022,MasterCard,Crédito,5041727,2847614,36812854,9348586860.41,1
2248,2013,VISA,Débito,1341006,572152,9238741,1032391803.13,3
2249,2018,MasterCard,Débito,1024122,557776,12071935,783478581.05,1
2250,2018,Diners Club,Crédito,168728,154837,2928632,471173618.11,2
2251,2021,MasterCard,Pré-Pago,16437002,3973044,27295216,1531567670.81,3
2252,2012,Elo,Débito,542404,56759,345752,17568227.17,2
2253,2013,Elo,Débito,4057227,969862,9757297,507129494.77,3
2254,2017,Elo,Débito,8868366,4181108,62174558,3754167677.81,3
2255,2022,Elo,Débito,10723371,5327660,102265252,7736736576.49,4
2256,2019,Elo,Crédito,958,258,2165,669958.67,2
2257,2023,VISA,Débito,14151530,8176529,221919940,14129351114.67,3
2258,2017,VISA,Pré-Pago,3473140,2908131,2263296,254395983.82,4
2259,2023,VISA,Crédito,3581523,2239782,42906657,13029164169.84,3
2260,2017,MasterCard,Crédito,9538890,3598852,46871577,4361274059.7,2
2261,2011,VISA,Débito,1226850,743676,16434961,1322361543.95,4
2262,2022,VISA,Crédito,37331839,20820194,305010345,33066338915.21,1
2263,2018,VISA,Crédito,19993806,12852175,242329197,22404818533.58,4
2264,2013,Bandeira própria,Crédito,638796,182877,1078915,95187123.54,2
2265,2014,American Express,Crédito,160196,87681,2538381,1531543624.48,4
